Date,Negative,Positive,Neutral,Total,Percentage_neg,Percentage_pos,Percentage_neutr
2016-05-23,65,116,385,566,11.484098939929329,20.49469964664311,68.02120141342756
2016-05-24,130,136,698,964,13.485477178423237,14.107883817427386,72.40663900414937
2016-05-25,69,152,356,577,11.95840554592721,26.343154246100518,61.69844020797227
2016-05-26,151,185,510,846,17.84869976359338,21.86761229314421,60.28368794326241
2016-05-27,115,238,1244,1597,7.201001878522229,14.902943018159048,77.89605510331872
2016-05-28,116,70,385,571,20.31523642732049,12.259194395796849,67.42556917688266
2016-05-29,233,109,350,692,33.67052023121387,15.751445086705202,50.57803468208093
2016-05-30,293,113,412,818,35.81907090464548,13.814180929095354,50.36674816625917
2016-05-31,285,161,389,835,34.13173652694611,19.281437125748504,46.58682634730539
2016-06-01,175,171,322,668,26.19760479041916,25.59880239520958,48.20359281437126
2016-06-02,125,152,397,674,18.5459940652819,22.551928783382788,58.902077151335305
2016-06-03,117,143,306,566,20.671378091872793,25.265017667844525,54.06360424028268
2016-06-04,71,74,171,316,22.468354430379748,23.417721518987342,54.11392405063291
2016-06-05,106,126,244,476,22.268907563025213,26.47058823529412,51.26050420168067
2016-06-06,267,216,285,768,34.765625,28.125,37.109375
2016-06-07,269,266,295,830,32.40963855421687,32.04819277108434,35.54216867469879
2016-06-08,186,145,282,613,30.342577487765087,23.65415986949429,46.00326264274062
2016-06-09,184,253,597,1034,17.79497098646035,24.46808510638298,57.73694390715667
2016-06-10,123,128,259,510,24.11764705882353,25.098039215686274,50.78431372549019
2016-06-11,83,146,286,515,16.116504854368934,28.349514563106798,55.533980582524265
2016-06-12,133,246,818,1197,11.11111111111111,20.551378446115287,68.33751044277359
2016-06-13,107,146,377,630,16.984126984126984,23.174603174603174,59.84126984126984
2016-06-14,170,246,483,899,18.909899888765295,27.363737486095662,53.726362625139046
2016-06-15,96,164,293,553,17.359855334538878,29.65641952983725,52.98372513562387
2016-06-16,182,255,445,882,20.634920634920633,28.91156462585034,50.45351473922902
2016-06-17,102,140,317,559,18.246869409660107,25.044722719141323,56.708407871198574
2016-06-18,110,138,490,738,14.905149051490515,18.69918699186992,66.39566395663957
2016-06-19,408,247,1390,2045,19.951100244498775,12.078239608801956,67.97066014669927
2016-06-20,231,329,762,1322,17.473524962178516,24.886535552193646,57.639939485627835
2016-06-21,254,392,688,1334,19.04047976011994,29.38530734632684,51.57421289355323
2016-06-22,409,436,706,1551,26.370083816892326,28.110896196002578,45.51901998710509
2016-06-23,229,375,621,1225,18.693877551020407,30.612244897959183,50.69387755102041
2016-06-24,1658,2404,2489,6551,25.309113112501908,36.69668752862159,37.99419935887651
2016-06-25,401,537,972,1910,20.99476439790576,28.1151832460733,50.890052356020945
2016-06-26,360,373,823,1556,23.13624678663239,23.971722365038563,52.89203084832905
2016-06-27,269,436,477,1182,22.7580372250423,36.88663282571912,40.35532994923858
2016-06-28,266,362,1152,1780,14.9438202247191,20.337078651685395,64.71910112359551
2016-06-29,229,295,1174,1698,13.48645465253239,17.373380447585397,69.14016489988222
2016-06-30,213,204,639,1056,20.170454545454543,19.318181818181817,60.51136363636363
2016-07-01,104,229,299,632,16.455696202531644,36.234177215189874,47.310126582278485
2016-07-02,89,183,491,763,11.66448230668414,23.98427260812582,64.35124508519003
2016-07-03,90,175,256,521,17.274472168905948,33.589251439539346,49.1362763915547
2016-07-04,120,283,470,873,13.745704467353953,32.416953035509735,53.83734249713631
