Date,Negative,Positive,Neutral,Total,Percentage_neg,Percentage_pos,Percentage_neutr
2020-09-03,954,1534,1414,3902,24.44900051255766,39.31317273193235,36.23782675550999
2020-09-04,1184,1617,1689,4490,26.369710467706014,36.01336302895323,37.61692650334076
2020-09-05,1308,1770,1653,4731,27.647431832593533,37.41280913126189,34.93975903614458
2020-09-06,1499,2296,2085,5880,25.493197278911566,39.04761904761905,35.45918367346938
2020-09-07,2239,3212,3189,8640,25.91435185185185,37.175925925925924,36.90972222222222
2020-09-08,1997,2966,2843,7806,25.58288496028696,37.996413015629,36.42070202408404
2020-09-09,2705,3866,3636,10207,26.5014205937102,37.87596747330264,35.62261193298716
2020-09-10,3662,4637,4199,12498,29.300688110097617,37.10193630980957,33.597375580092816
2020-09-11,2801,3608,3545,9954,28.139441430580668,36.2467349809122,35.61382358850713
2020-09-12,3726,4058,4254,12038,30.951985379631168,33.709918591128094,35.33809602924074
2020-09-13,2840,3404,3783,10027,28.323526478508025,33.94833948339483,37.72813403809714
2020-09-14,3938,5300,5463,14701,26.787293381402627,36.05196925379226,37.160737364805115
2020-09-15,5603,7075,6953,19631,28.541592379399926,36.03993683459834,35.418470786001734
2020-09-16,4044,5085,4620,13749,29.413048221688847,36.98450796421558,33.60244381409557
2020-09-17,2464,3466,2991,8921,27.62022194821208,38.85214662033405,33.52763143145388
2020-09-18,2366,3032,3008,8406,28.146561979538426,36.069474185105875,35.7839638353557
2020-09-19,1364,2124,1924,5412,25.203252032520325,39.24611973392461,35.55062823355507
2020-09-20,1300,1937,1868,5105,25.465230166503428,37.94319294809011,36.59157688540646
2020-09-21,1937,2860,2584,7381,26.2430564964097,38.74813710879285,35.00880639479745
2020-09-22,2062,3379,2558,7999,25.778222277784725,42.24278034754344,31.978997374671835
2020-09-23,1872,3511,2666,8049,23.257547521431235,43.62032550627407,33.122126972294694
2020-09-24,1846,3277,2832,7955,23.205531112507856,41.19421747328724,35.600251414204905
2020-09-25,1876,4477,3865,10218,18.359757291055,43.814836562928164,37.82540614601683
2020-09-26,1681,2526,2439,6646,25.293409569665965,38.00782425519109,36.69876617514294
2020-09-27,1422,2164,1982,5568,25.538793103448278,38.86494252873563,35.5962643678161
2020-09-28,1454,2430,2036,5920,24.56081081081081,41.0472972972973,34.39189189189189
2020-09-29,1468,2579,2159,6206,23.65452787624879,41.55655816951337,34.788913954237835
2020-09-30,3526,5061,5388,13975,25.23076923076923,36.21466905187836,38.55456171735241
2020-10-01,98,120,104,322,30.434782608695656,37.267080745341616,32.298136645962735
