Date,Positive_nlikes,Positive_nreplies,Positive_nretweets,Negative_nlikes,Negative_nreplies,Negative_nretweets,Neutral_nlikes,Neutral_nreplies,Neutral_nretweets,Total_nlikes,Total_nreplies,Total_nretweets
2020-09-05,56096,3981,21621,41754,3738,16702,33027,2236,17781,130877,9955,56104
2020-09-06,110503,10102,37914,52603,4467,20459,42698,5112,17299,205804,19681,75672
2020-09-07,92453,10678,31621,57351,6194,19516,43417,5510,15970,193221,22382,67107
2020-09-08,206708,12484,67691,132905,6092,31221,77728,5088,25839,417341,23664,124751
2020-09-09,105511,11846,38496,126284,9359,36865,63597,6007,23442,295392,27212,98803
2020-09-10,90001,14025,31239,73178,6438,23789,54406,5926,18630,217585,26389,73658
2020-09-11,103532,10869,32552,43564,4208,13279,82068,9577,32117,229164,24654,77948
2020-09-12,117929,15803,36447,75739,4977,25185,47264,5095,17372,240932,25875,79004
2020-09-13,109383,12590,34182,68677,5491,23504,30555,3419,10574,208615,21500,68260
2020-09-14,146173,13228,43987,98777,11633,30175,89224,26368,29938,334174,51229,104100
2020-09-15,72239,6622,24245,95240,9124,30073,34488,9611,13548,201967,25357,67866
2020-09-16,100485,9705,37323,46871,4822,17989,57068,5025,22100,204424,19552,77412
2020-09-17,64709,6400,20458,57305,4589,19034,35028,4930,16296,157042,15919,55788
2020-09-18,93657,9299,31631,36035,2871,11109,42274,7329,16004,171966,19499,58744
2020-09-19,27917,3208,9624,26611,2589,9840,14964,2751,6356,69492,8548,25820
2020-09-20,56409,4339,24700,41785,2794,16945,41994,2575,18416,140188,9708,60061
2020-09-21,56026,6443,19769,63600,5759,22724,50028,4244,18760,169654,16446,61253
2020-09-22,72006,9901,23466,59775,4534,18293,41892,5092,20476,173673,19527,62235
2020-09-23,124233,7103,37805,55006,8402,17964,133950,5059,25078,313189,20564,80847
2020-09-24,46957,5199,18436,34204,2982,12633,31783,4383,15526,112944,12564,46595
2020-09-25,51176,5018,18038,21912,1866,8024,26616,2254,11590,99704,9138,37652
2020-09-26,37272,4398,14279,36208,3850,11926,22441,2942,9050,95921,11190,35255
2020-09-27,39460,4831,15277,24137,1989,7082,24866,1956,8212,88463,8776,30571
2020-09-28,44730,6054,17081,45998,3606,16757,53496,4386,15258,144224,14046,49096
2020-09-29,53671,20784,22380,45289,3999,17430,40513,3317,16911,139473,28100,56721
2020-09-30,77912,6078,25257,77942,5770,23860,33062,3612,12865,188916,15460,61982
