Date,Negative,Positive,Neutral,Total,Percentage_neg,Percentage_pos,Percentage_neutr
2015-12-28,709,902,1558,3169,22.372988324392555,28.463237614389396,49.16377406121805
2015-12-29,791,797,1665,3253,24.31601598524439,24.500461112818936,51.183522901936676
2015-12-30,497,662,1384,2543,19.543845851356664,26.03224537947306,54.42390876917027
2015-12-31,480,779,1513,2772,17.316017316017316,28.1024531024531,54.58152958152959
2016-01-01,284,580,1039,1903,14.923804519180242,30.478192327903308,54.598003152916455
2016-01-02,317,406,1048,1771,17.899491812535288,22.92490118577075,59.175607001693955
2016-01-03,277,477,1048,1802,15.37180910099889,26.47058823529412,58.157602663706996
2016-01-04,414,460,1165,2039,20.30407062285434,22.560078469838157,57.13585090730751
2016-01-05,678,588,1260,2526,26.840855106888363,23.27790973871734,49.8812351543943
2016-01-06,576,565,1404,2545,22.63261296660118,22.20039292730845,55.16699410609037
2016-01-07,473,480,1152,2105,22.470308788598576,22.802850356294538,54.726840855106886
2016-01-08,409,530,1037,1976,20.698380566801617,26.821862348178136,52.47975708502024
2016-01-09,275,519,799,1593,17.263025737602007,32.580037664783426,50.15693659761457
2016-01-10,335,511,797,1643,20.389531345100426,31.101643335362144,48.50882531953743
2016-01-11,422,561,912,1895,22.269129287598943,29.604221635883903,48.126649076517154
2016-01-12,391,476,1002,1869,20.92027822364901,25.468164794007492,53.6115569823435
2016-01-13,700,1022,1770,3492,20.04581901489118,29.266895761741125,50.687285223367695
2016-01-14,392,1026,2136,3554,11.029825548677547,28.86888013505909,60.10129431626336
2016-01-15,316,587,2263,3166,9.98104864181933,18.540745420088438,71.47820593809223
2016-01-16,293,449,876,1618,18.10877626699629,27.750309023485787,54.14091470951793
2016-01-17,300,513,1158,1971,15.220700152207002,26.027397260273972,58.75190258751902
2016-01-18,429,855,1892,3176,13.507556675062974,26.920654911838792,59.57178841309824
2016-01-19,370,746,1446,2562,14.441842310694769,29.117876658860265,56.440281030444964
2016-01-20,932,1004,1981,3917,23.793719683431195,25.631861118202703,50.574419198366094
2016-01-21,679,956,1827,3462,19.612940496822645,27.61409589832467,52.772963604852684
2016-01-22,526,813,1881,3220,16.335403726708076,25.248447204968944,58.41614906832299
2016-01-23,622,858,2179,3659,16.99918010385351,23.44902978955999,59.5517901065865
2016-01-24,532,908,1682,3122,17.040358744394617,29.083920563741188,53.875720691864196
2016-01-25,552,928,1697,3177,17.37488196411709,29.209946490399748,53.41517154548316
2016-01-26,470,792,1758,3020,15.562913907284766,26.225165562913904,58.21192052980132
2016-01-27,355,657,1413,2425,14.63917525773196,27.09278350515464,58.2680412371134
2016-01-28,295,491,1364,2150,13.72093023255814,22.837209302325583,63.441860465116285
2016-01-29,269,552,1216,2037,13.205694648993619,27.098674521354933,59.69563082965145
2016-01-30,219,406,863,1488,14.717741935483872,27.284946236559136,57.997311827956985
2016-01-31,301,710,879,1890,15.925925925925927,37.56613756613756,46.507936507936506
2016-02-01,423,738,1547,2708,15.620384047267354,27.252584933530283,57.12703101920237
2016-02-02,957,835,1808,3600,26.583333333333332,23.194444444444446,50.22222222222222
2016-02-03,354,926,1358,2638,13.419257012888552,35.10235026535254,51.4783927217589
2016-02-04,318,709,1177,2204,14.42831215970962,32.16878402903811,53.402903811252266
2016-02-05,521,561,1252,2334,22.322193658954586,24.03598971722365,53.64181662382177
2016-02-06,514,392,875,1781,28.860190903986528,22.01010668163953,49.12970241437395
2016-02-07,407,322,720,1449,28.08833678398896,22.22222222222222,49.68944099378882
2016-02-08,395,414,1360,2169,18.211157215306592,19.08713692946058,62.701705855232824
2016-02-09,724,490,1277,2491,29.0646326776395,19.67081493376154,51.26455238859896
2016-02-10,359,515,1168,2042,17.580803134182172,25.220372184133204,57.19882468168463
2016-02-11,480,442,1015,1937,24.780588538977803,22.818791946308725,52.400619514713476
2016-02-12,361,385,1062,1808,19.966814159292035,21.294247787610622,58.73893805309734
2016-02-13,401,379,967,1747,22.953634802518604,21.694333142530052,55.35203205495135
